,Fitness,Iteration,Restarts,Time,current_restart
0,2928.8048958539657,0,1,0.0003209810001862934,0
1,2849.0377308622806,1,1,0.000947363999330264,0
2,2849.0377308622806,2,1,0.001454159999411786,0
3,2849.0377308622806,3,1,0.0021445799993671244,0
4,2849.0377308622806,4,1,0.002834999999322463,0
5,2849.0377308622806,5,1,0.0030352669994044845,0
6,2849.0377308622806,6,1,0.0032355339994865062,0
7,2849.0377308622806,7,1,0.003435800999568528,0
8,2849.0377308622806,8,1,0.0036360679996505496,0
9,2735.8320615497487,9,1,0.003840150624682792,0
10,2660.0698335875904,10,1,0.004044233249715035,0
11,2655.507601238313,11,1,0.004248315874747277,0
12,2584.6397395768954,12,1,0.00445239849977952,0
13,2584.6397395768954,13,1,0.004656481124811762,0
14,2543.1404435330314,14,1,0.004860563749844005,0
15,2543.1404435330314,15,1,0.005064646374876247,0
16,2543.1404435330314,16,1,0.00526872899990849,0
17,2488.0214672902366,17,1,0.005535797187405933,0
18,2466.3763898264265,18,1,0.0058028653749033765,0
19,2466.3763898264265,19,1,0.00606993356240082,0
20,2466.3763898264265,20,1,0.006337001749898263,0
21,2264.4802106723296,21,1,0.006604069937395707,0
22,2264.4802106723296,22,1,0.00687113812489315,0
23,2264.4802106723296,23,1,0.007138206312390594,0
24,2264.4802106723296,24,1,0.007405274499888037,0
25,2264.4802106723296,25,1,0.0076723426873854805,0
26,2264.4802106723296,26,1,0.007939410874882924,0
27,2264.4802106723296,27,1,0.008206479062380367,0
28,2264.4802106723296,28,1,0.00847354724987781,0
29,2264.4802106723296,29,1,0.008740615437375254,0
30,2264.4802106723296,30,1,0.009007683624872698,0
31,2196.3331444467713,31,1,0.009274751812370141,0
32,2196.3331444467713,32,1,0.009541819999867585,0
33,2196.3331444467713,33,1,0.009731841031111799,0
34,2196.3331444467713,34,1,0.009921862062356013,0
35,2196.3331444467713,35,1,0.010111883093600227,0
36,2196.3331444467713,36,1,0.010301904124844441,0
37,2196.3331444467713,37,1,0.010491925156088655,0
38,2196.3331444467713,38,1,0.01068194618733287,0
39,2196.3331444467713,39,1,0.010871967218577083,0
40,2196.3331444467713,40,1,0.011061988249821297,0
41,2196.3331444467713,41,1,0.011252009281065511,0
42,2196.3331444467713,42,1,0.011442030312309726,0
43,2196.3331444467713,43,1,0.01163205134355394,0
44,2196.3331444467713,44,1,0.011822072374798154,0
45,2196.3331444467713,45,1,0.012012093406042368,0
46,2196.3331444467713,46,1,0.012202114437286582,0
47,2196.3331444467713,47,1,0.012392135468530796,0
48,2196.097275348867,48,1,0.01258215649977501,0
49,2196.097275348867,49,1,0.012772177531019224,0
50,2196.097275348867,50,1,0.012962198562263438,0
51,2196.097275348867,51,1,0.013152219593507652,0
52,2196.097275348867,52,1,0.013342240624751867,0
53,2196.097275348867,53,1,0.01353226165599608,0
54,2196.097275348867,54,1,0.013722282687240295,0
55,2196.097275348867,55,1,0.013912303718484509,0
56,2196.097275348867,56,1,0.014102324749728723,0
57,2196.097275348867,57,1,0.014292345780972937,0
58,2196.097275348867,58,1,0.014482366812217151,0
59,2155.328091439054,59,1,0.014672387843461365,0
60,2155.328091439054,60,1,0.01486240887470558,0
61,2155.328091439054,61,1,0.015052429905949793,0
62,2155.328091439054,62,1,0.015242450937194008,0
63,2155.328091439054,63,1,0.015432471968438222,0
64,2155.328091439054,64,1,0.015622492999682436,0
65,2155.328091439054,65,1,0.01579687262467644,0
66,2155.328091439054,66,1,0.015971252249670442,0
67,2155.328091439054,67,1,0.016145631874664446,0
68,2155.328091439054,68,1,0.01632001149965845,0
69,2155.328091439054,69,1,0.016494391124652452,0
70,2155.328091439054,70,1,0.016668770749646455,0
71,2155.328091439054,71,1,0.01684315037464046,0
72,2155.328091439054,72,1,0.017017529999634462,0
73,2155.328091439054,73,1,0.017191909624628465,0
74,2155.328091439054,74,1,0.01736628924962247,0
75,2155.328091439054,75,1,0.017540668874616472,0
76,2155.328091439054,76,1,0.017715048499610475,0
77,2155.328091439054,77,1,0.01788942812460448,0
78,2155.328091439054,78,1,0.01806380774959848,0
79,2155.328091439054,79,1,0.018238187374592485,0
80,2155.328091439054,80,1,0.018412566999586488,0
81,2144.647991118976,81,1,0.01858694662458049,0
82,2144.647991118976,82,1,0.018761326249574495,0
83,2144.647991118976,83,1,0.018935705874568498,0
84,2144.647991118976,84,1,0.0191100854995625,0
85,2144.647991118976,85,1,0.019284465124556505,0
86,2144.647991118976,86,1,0.019458844749550508,0
87,2144.647991118976,87,1,0.01963322437454451,0
88,2137.8213510698774,88,1,0.019807603999538514,0
89,2137.8213510698774,89,1,0.019981983624532518,0
90,2137.8213510698774,90,1,0.02015636324952652,0
91,2137.8213510698774,91,1,0.020330742874520524,0
92,2137.8213510698774,92,1,0.020505122499514528,0
93,2137.8213510698774,93,1,0.02067950212450853,0
94,2137.8213510698774,94,1,0.020853881749502534,0
95,2137.8213510698774,95,1,0.021028261374496537,0
96,2137.8213510698774,96,1,0.02120264099949054,0
97,2137.8213510698774,97,1,0.021377020624484544,0
98,2137.8213510698774,98,1,0.021551400249478547,0
99,2137.8213510698774,99,1,0.02172577987447255,0
100,2137.8213510698774,100,1,0.021900159499466554,0
101,2137.8213510698774,101,1,0.022074539124460557,0
102,2137.8213510698774,102,1,0.02224891874945456,0
103,2136.8972406639364,103,1,0.022423298374448564,0
104,2136.8972406639364,104,1,0.022597677999442567,0
105,2136.8972406639364,105,1,0.02277205762443657,0
106,2136.8972406639364,106,1,0.022946437249430574,0
107,2136.8972406639364,107,1,0.023120816874424577,0
108,2136.8972406639364,108,1,0.02329519649941858,0
109,2136.8972406639364,109,1,0.023469576124412583,0
110,2136.8972406639364,110,1,0.023643955749406587,0
111,2136.8972406639364,111,1,0.02381833537440059,0
112,2124.5345635247045,112,1,0.023992714999394593,0
113,2124.5345635247045,113,1,0.024167094624388596,0
114,2124.5345635247045,114,1,0.0243414742493826,0
115,2124.5345635247045,115,1,0.024515853874376603,0
116,2124.5345635247045,116,1,0.024690233499370606,0
117,2124.5345635247045,117,1,0.02486461312436461,0
118,2124.5345635247045,118,1,0.025038992749358613,0
119,2043.1593545351207,119,1,0.025213372374352616,0
120,2043.1593545351207,120,1,0.02538775199934662,0
121,2043.1593545351207,121,1,0.025562131624340623,0
122,2043.1593545351207,122,1,0.025736511249334626,0
123,2043.1593545351207,123,1,0.02591089087432863,0
124,2002.2402085915005,124,1,0.026085270499322633,0
125,1795.4416228588698,125,1,0.026259650124316636,0
126,1795.4416228588698,126,1,0.02643402974931064,0
127,1795.4416228588698,127,1,0.026608409374304642,0
128,1795.4416228588698,128,1,0.026782788999298646,0
129,1795.4416228588698,129,1,0.026951556678987743,0
130,1795.4416228588698,130,1,0.02712032435867684,0
131,1795.4416228588698,131,1,0.027289092038365936,0
132,1795.4416228588698,132,1,0.027457859718055033,0
133,1795.4416228588698,133,1,0.02762662739774413,0
134,1795.4416228588698,134,1,0.027795395077433227,0
135,1795.4416228588698,135,1,0.027964162757122324,0
136,1795.4416228588698,136,1,0.02813293043681142,0
137,1757.084749796658,137,1,0.028301698116500518,0
138,1730.5745880597913,138,1,0.028470465796189615,0
139,1730.5745880597913,139,1,0.02863923347587871,0
140,1730.5745880597913,140,1,0.02880800115556781,0
141,1730.5745880597913,141,1,0.028976768835256905,0
142,1699.4450452334363,142,1,0.029145536514946002,0
143,1699.4450452334363,143,1,0.0293143041946351,0
144,1699.4450452334363,144,1,0.029483071874324196,0
145,1699.4450452334363,145,1,0.029651839554013293,0
146,1699.4450452334363,146,1,0.02982060723370239,0
147,1699.4450452334363,147,1,0.029989374913391487,0
148,1699.4450452334363,148,1,0.030158142593080584,0
149,1699.4450452334363,149,1,0.03032691027276968,0
150,1699.4450452334363,150,1,0.030495677952458777,0
151,1699.4450452334363,151,1,0.030664445632147874,0
152,1699.4450452334363,152,1,0.03083321331183697,0
153,1699.4450452334363,153,1,0.031001980991526068,0
154,1699.4450452334363,154,1,0.031170748671215165,0
155,1699.4450452334363,155,1,0.03133951635090426,0
156,1699.4450452334363,156,1,0.03150828403059336,0
157,1699.4450452334363,157,1,0.031677051710282456,0
158,1699.4450452334363,158,1,0.03184581938997155,0
159,1699.4450452334363,159,1,0.03201458706966065,0
160,1699.4450452334363,160,1,0.032183354749349746,0
161,1699.4450452334363,161,1,0.03235212242903884,0
162,1699.4450452334363,162,1,0.03252089010872794,0
163,1699.4450452334363,163,1,0.03268965778841704,0
164,1699.4450452334363,164,1,0.032858425468106134,0
165,1699.4450452334363,165,1,0.03302719314779523,0
166,1699.4450452334363,166,1,0.03319596082748433,0
167,1699.4450452334363,167,1,0.033364728507173425,0
168,1699.4450452334363,168,1,0.03353349618686252,0
169,1699.4450452334363,169,1,0.03370226386655162,0
170,1699.4450452334363,170,1,0.033871031546240715,0
171,1699.4450452334363,171,1,0.03403979922592981,0
172,1699.4450452334363,172,1,0.03420856690561891,0
173,1699.4450452334363,173,1,0.034377334585308006,0
174,1619.375424905476,174,1,0.0345461022649971,0
175,1619.375424905476,175,1,0.0347148699446862,0
176,1619.375424905476,176,1,0.0348836376243753,0
177,1619.375424905476,177,1,0.035052405304064393,0
178,1610.7747263756355,178,1,0.03522117298375349,0
179,1610.7747263756355,179,1,0.03538994066344259,0
180,1610.7747263756355,180,1,0.035558708343131684,0
181,1610.7747263756355,181,1,0.03572747602282078,0
